frame_path,timestamp,chunk_id
frames/frame_138_690.00s.jpg,690.0,50
frames/frame_139_695.00s.jpg,695.0,50
frames/frame_140_700.00s.jpg,700.0,51
frames/frame_141_705.00s.jpg,705.0,51
frames/frame_142_710.00s.jpg,710.0,51
frames/frame_143_715.00s.jpg,715.0,52
frames/frame_144_720.00s.jpg,720.0,52
frames/frame_145_725.00s.jpg,725.0,52
frames/frame_146_730.00s.jpg,730.0,53
frames/frame_147_735.00s.jpg,735.0,53
frames/frame_148_740.00s.jpg,740.0,53
frames/frame_149_745.00s.jpg,745.0,54
frames/frame_150_750.00s.jpg,750.0,54
frames/frame_151_755.00s.jpg,755.0,55
frames/frame_152_760.00s.jpg,760.0,55
frames/frame_153_765.00s.jpg,765.0,56
frames/frame_154_770.00s.jpg,770.0,56
frames/frame_155_775.00s.jpg,775.0,56
frames/frame_156_780.00s.jpg,780.0,57
frames/frame_157_785.00s.jpg,785.0,57
frames/frame_158_790.00s.jpg,790.0,57
frames/frame_159_795.00s.jpg,795.0,58
frames/frame_160_800.00s.jpg,800.0,58
frames/frame_161_805.00s.jpg,805.0,58
frames/frame_162_810.00s.jpg,810.0,59
frames/frame_163_815.00s.jpg,815.0,59
frames/frame_164_820.00s.jpg,820.0,60
frames/frame_165_825.00s.jpg,825.0,60
frames/frame_166_830.00s.jpg,830.0,60
frames/frame_167_835.00s.jpg,835.0,60
frames/frame_168_840.00s.jpg,840.0,61
frames/frame_169_845.00s.jpg,845.0,61
frames/frame_170_850.00s.jpg,850.0,62
frames/frame_171_855.00s.jpg,855.0,62
frames/frame_172_860.00s.jpg,860.0,62
frames/frame_173_865.00s.jpg,865.0,62
frames/frame_174_870.00s.jpg,870.0,63
frames/frame_175_875.00s.jpg,875.0,63
frames/frame_176_880.00s.jpg,880.0,64
frames/frame_177_885.00s.jpg,885.0,64
frames/frame_178_890.00s.jpg,890.0,65
frames/frame_179_895.00s.jpg,895.0,65
frames/frame_180_900.00s.jpg,900.0,65
frames/frame_181_905.00s.jpg,905.0,66
frames/frame_182_910.00s.jpg,910.0,66
frames/frame_183_915.00s.jpg,915.0,66
frames/frame_184_920.00s.jpg,920.0,67
frames/frame_185_925.00s.jpg,925.0,67
frames/frame_186_930.00s.jpg,930.0,68
frames/frame_187_935.00s.jpg,935.0,68
frames/frame_188_940.00s.jpg,940.0,68
frames/frame_189_945.00s.jpg,945.0,69
frames/frame_190_950.00s.jpg,950.0,69
frames/frame_191_955.00s.jpg,955.0,70
frames/frame_192_960.00s.jpg,960.0,70
frames/frame_193_965.00s.jpg,965.0,70
frames/frame_194_970.00s.jpg,970.0,71
frames/frame_195_975.00s.jpg,975.0,71
frames/frame_196_980.00s.jpg,980.0,71
frames/frame_197_985.00s.jpg,985.0,72
frames/frame_198_990.00s.jpg,990.0,72
frames/frame_199_995.00s.jpg,995.0,73
frames/frame_200_1000.00s.jpg,1000.0,73
frames/frame_201_1005.00s.jpg,1005.0,73
frames/frame_202_1010.00s.jpg,1010.0,74
frames/frame_203_1015.00s.jpg,1015.0,74
frames/frame_204_1020.00s.jpg,1020.0,75
frames/frame_205_1025.00s.jpg,1025.0,75
frames/frame_206_1030.00s.jpg,1030.0,75
frames/frame_207_1035.00s.jpg,1035.0,76
frames/frame_208_1040.00s.jpg,1040.0,76
frames/frame_209_1045.00s.jpg,1045.0,76
frames/frame_210_1050.00s.jpg,1050.0,77
frames/frame_211_1055.00s.jpg,1055.0,77
frames/frame_212_1060.00s.jpg,1060.0,77
frames/frame_213_1065.00s.jpg,1065.0,78
frames/frame_214_1070.00s.jpg,1070.0,78
frames/frame_215_1075.00s.jpg,1075.0,78
frames/frame_216_1080.00s.jpg,1080.0,79
frames/frame_217_1085.00s.jpg,1085.0,79
frames/frame_218_1090.00s.jpg,1090.0,80
frames/frame_219_1095.00s.jpg,1095.0,80
frames/frame_220_1100.00s.jpg,1100.0,80
frames/frame_221_1105.00s.jpg,1105.0,81
frames/frame_222_1110.00s.jpg,1110.0,81
frames/frame_223_1115.00s.jpg,1115.0,81
frames/frame_224_1120.00s.jpg,1120.0,82
frames/frame_225_1125.00s.jpg,1125.0,82
frames/frame_226_1130.00s.jpg,1130.0,83
frames/frame_227_1135.00s.jpg,1135.0,83
frames/frame_228_1140.00s.jpg,1140.0,83
frames/frame_229_1145.00s.jpg,1145.0,84
frames/frame_230_1150.00s.jpg,1150.0,84
frames/frame_231_1155.00s.jpg,1155.0,84
frames/frame_232_1160.00s.jpg,1160.0,85
frames/frame_233_1165.00s.jpg,1165.0,85
frames/frame_234_1170.00s.jpg,1170.0,85
frames/frame_235_1175.00s.jpg,1175.0,86
frames/frame_236_1180.00s.jpg,1180.0,86
frames/frame_237_1185.00s.jpg,1185.0,87
frames/frame_238_1190.00s.jpg,1190.0,87
frames/frame_239_1195.00s.jpg,1195.0,87
frames/frame_240_1200.00s.jpg,1200.0,88
frames/frame_241_1205.00s.jpg,1205.0,88
frames/frame_242_1210.00s.jpg,1210.0,88
frames/frame_243_1215.00s.jpg,1215.0,89
frames/frame_244_1220.00s.jpg,1220.0,89
frames/frame_245_1225.00s.jpg,1225.0,89
frames/frame_246_1230.00s.jpg,1230.0,90
frames/frame_247_1235.00s.jpg,1235.0,90
frames/frame_248_1240.00s.jpg,1240.0,91
frames/frame_249_1245.00s.jpg,1245.0,91
frames/frame_250_1250.00s.jpg,1250.0,91
frames/frame_251_1255.00s.jpg,1255.0,92
frames/frame_252_1260.00s.jpg,1260.0,92
frames/frame_253_1265.00s.jpg,1265.0,93
frames/frame_254_1270.00s.jpg,1270.0,93
frames/frame_255_1275.00s.jpg,1275.0,94
frames/frame_256_1280.00s.jpg,1280.0,94
frames/frame_257_1285.00s.jpg,1285.0,94
frames/frame_258_1290.00s.jpg,1290.0,95
